ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PriceIndex_6m,percenFCFpersharetoprice,MF_Rank_EY,MF_Rank_ROC,MF_Rank,clusterno_kmeans
ARHS,US,2025-02-05,Home Improvement Retail,Consumer Cyclical,2082261632.0,1.304,0.061880004,5.438212,162.648,0.24946,1.225,0.6,700051000.0,93585000.0,99399000.0,2024-09-30,7922000.0,0.252,0.8160126154102656,12.40999984741211,13.81999969482422,0.047736076231942,0.1252450745681899,0.0038045171069069,18.509999745686848,20.683333079020183,0.8979739595840821,0.1050765524603875,697.0,1382.0,2079.0,3
ARKO,US,2025-02-05,Specialty Retail,Consumer Cyclical,3216931840.0,2.564,0.0027,2.897892,684.782,0.0633,1.627,0.16,2908353000.0,300601000.0,104958000.0,2024-09-30,68911000.0,0.0467,1.0296593075322915,7.010000228881836,5.726972579956055,0.0326267403912418,0.0327078543350886,0.0214213428904977,27.787501430511472,43.812501430511475,1.2240324414012869,0.3657631834926463,440.0,346.0,786.0,2
ARKR,US,2025-02-05,Restaurants,Consumer Cyclical,132110928.0,3.182,-0.05312,0.9198704,203.011,-0.16358,0.706,-1.1,137816000.0,-10659000.0,3082000.0,2024-09-30,1027500.0,0.0392,0.7988345315719001,12.489999771118164,12.220000267028809,0.0233288801059667,0.0242377533285623,0.0077775549347439,-8.461817973743784,-11.354545246471057,1.022094885285547,0.2547638157174387,291.0,279.0,570.0,2
ARLP,US,2025-02-05,Thermal Coal,Energy,3994134784.0,1.526,0.18517,1.8825271,25.579,0.24607,2.363,2.81,2405665000.0,361356000.0,494486000.0,2024-09-30,99972000.0,0.1702,0.3649735332321252,27.979999542236328,21.76248550415039,0.1238030328823274,0.1787069921045051,0.0250297011509163,9.41423471253962,9.95729521076026,1.285698710145042,0.0545389572897052,1388.0,1339.0,2727.0,3
ARM,US,2025-02-05,Semiconductors,Technology,168377204736.0,2.244,0.18133,28.356644,4.375,0.11887,4.521,0.63,4022000000.0,3165000000.0,408000000.0,2024-09-30,-191000000.0,0.0915,2.9775581225229617,162.1999969482422,110.4499969482422,0.0024231308545578,0.0567691665507165,-0.0011343578265209,253.89840785435268,257.46031261625745,1.4685378128552642,0.013834772146858,20.0,699.0,719.0,4
ARQ,US,2025-02-05,Pollution & Treatment Controls,Industrials,241454928.0,1.158,-0.0043599997,1.1948352,13.533,-0.00245,2.891,0.03,192696000.0,57083000.0,578000.0,2024-09-30,-13936000.0,-0.069,1.780347426552744,6.199999809265137,5.5,0.0023938215085839,0.0023140456163248,-0.0577167760270355,168.06666030883792,206.6666603088379,1.1272726925936611,0.1867741992942502,19.0,36.0,55.0,2
ARRY,US,2025-02-05,Solar,Technology,1862661760.0,2.187,-0.095860004,17.216982,151.671,-0.17541,2.407,-1.02,660822000.0,527394000.0,108022000.0,2024-09-30,22842000.0,0.1118,-0.392725871500954,7.300000190734863,8.869999885559082,0.0579933524806994,0.0909110801403111,0.0122630960115914,-5.01274528503418,-7.156862932093003,0.8229989047259992,0.2995890332682091,855.0,954.0,1809.0,3
ARTW,US,2025-02-05,Farm & Heavy Construction Machinery,Industrials,15719884.0,0.001,-0.03306,0.74808466,65.438,-0.05051,1.55,-0.11,9422110.0,4985725.0,28950.0,2024-08-31,598032.5,-0.0316,-0.3362232088312469,1.659999966621399,1.4500000476837158,0.0018416166429726,0.0020093233993865,0.0380430606230936,-15.081817878376356,-15.090908787467264,1.144827525539151,0.0006024096506672,15.0,54.0,69.0,2
ASO,US,2025-02-05,Specialty Retail,Consumer Cyclical,4914323968.0,4.616,0.07979,1.9478889,86.798,0.26403,1.661,6.08,3183796000.0,695968000.0,622256000.0,2024-10-31,42072500.0,0.2024,0.8073126943826605,51.209999084472656,48.60882186889648,0.1266208748246692,0.1603850131090447,0.0085611978929265,7.663486691525108,8.422697217840897,1.0535124513527985,0.0901386464074281,1396.0,1360.0,2756.0,3
ASTE,US,2025-02-05,Farm & Heavy Construction Machinery,Industrials,811087360.0,2.583,-0.00148,1.2011123,17.675,-0.00316,2.474,-0.09,327000000.0,440900000.0,36300000.0,2024-09-30,11600000.0,0.0496,1.583574048296915,33.2599983215332,30.88686752319336,0.0447547351742727,0.0472717801797109,0.0143017886507317,-340.8555369059245,-369.5555369059245,1.0768330034296236,0.07766085779769,654.0,420.0,1074.0,2
